id,ope8_id,ope6_id,name,city,state,zip,accreditor,school_url,price_calculator_url,main_campus,branches,region_id
15098711,991731,9917,Ivy Tech Community College-Northwest,Gary,9,,Higher Learning Commission,www.ivytech.edu/northwest/,,0,14,3
15098712,991752,9917,Ivy Tech Community College-Southeast,Madison,9,,Higher Learning Commission,www.ivytech.edu/madison/,,0,14,3
15098713,991750,9917,Ivy Tech Community College-Bloomington,Bloomington,9,,Higher Learning Commission,www.ivytech.edu/bloomington/,,0,14,3
15098714,991700,9917,Ivy Tech Community College-Central Indiana,Indianapolis,9,,Higher Learning Commission,www.ivytech.edu/indianapolis/,,1,14,3
15116601,2158407,21584,Harrison College-Anderson,Anderson,9,,,harrison.edu,,0,12,3
15116602,2158401,21584,Harrison College-Columbus,Columbus,9,,,harrison.edu,,0,12,3
15116604,2158405,21584,Harrison College-Terre Haute,Terre Haute,9,,,www.harrison.edu,,0,12,3
15116605,2158402,21584,Harrison College-Lafayette,Lafayette,9,,,harrison.edu,,0,12,3
15116606,2158410,21584,Harrison College-Indianapolis East,Indianapolis,9,,,harrison.edu,,0,12,3
15116607,2158409,21584,Harrison College-Evansville,Evansville,9,,,harrison.edu,,0,12,3
15116608,2158412,21584,Harrison College-Fort Wayne,Fort Wayne,9,,,harrison.edu,,0,12,3
15116609,2158413,21584,Harrison College-Northwest,Indianapolis,9,,,harrison.edu,,0,12,3
15116610,2158416,21584,Harrison College-Elkhart,Elkhart,9,,,harrison.edu,,0,12,3
15208001,184001,1840,University of Notre Dame -,Chicago,5,,Higher Learning Commission,www.nd.edu,,0,2,3
15336601,186601,1866,Graceland University - Independence,Independence,42,,Higher Learning Commission,www.graceland.edu,,0,2,4
15468801,190302,1903,Baker University School of Nursing,Topeka,45,,Higher Learning Commission,www.bakeru.edu,,0,3,4
15468802,190301,1903,Baker University School of Professional and Graduate Studies and Graduate School of Education,Overland Park,45,,,www.bakeru.edu,,0,3,4
15492501,191008,1910,Coffeyville Technical Campus,Coffeyville,45,,Higher Learning Commission,WWW.COFFEYVILLE.EDU,,0,3,4
15492502,191007,1910,Columbus Technical Campus,Columbus,45,,Higher Learning Commission,www.coffeyville.edu,,0,3,4
15628601,195403,1954,Bellarmine University - Bullitt County,Shepherdsville,10,,,,,0,3,5
15628602,195404,1954,Bellarmine University - Oldham County,Crestwood,10,,,,,0,3,5
15631001,2337201,23372,PJ's College of Cosmetology- Greenfield,Greenfield,9,,Council on Occupational Education,www.gotopjs.com,,0,6,3
15631002,2337205,23372,PJ's College of Cosmetology- Muncie,Muncie,9,,Council on Occupational Education,www.gotopjs.com,,0,6,3
15631003,2337203,23372,PJ's College of Cosmetology- Indianapolis,Indianapolis,9,,Council on Occupational Education,www.gotopjs.com,,0,6,3
15631004,2337207,23372,PJ's College of Cosmetology- Plainfield,Plainfield,9,,Council on Occupational Education,www.gotopjs.com,,0,6,3
15631005,2337208,23372,PJ's College of Cosmetology- Louisville,Louisville,10,,Council on Occupational Education,https://www.gotopjs.com,,0,6,5
16061201,202401,2024,Southeastern Louisiana University - EBR Parish School System Prof Dev,Baton Rouge,36,,Southern Association of Colleges and Schools Commission on Colleges,www.southeastern.edu,,0,3,5
16061202,202403,2024,Southeastern Louisiana University - St Amant High School,St Amant,36,,Southern Association of Colleges and Schools Commission on Colleges,www.southeastern.edu,,0,3,5
16149303,945903,9459,Empire Beauty School-Bangor,Bangor,57,,National Accrediting Commission of Career Arts and Sciences,www.empire.edu,,0,10,1
16165101,3097203,30972,Aesthetics Institute of Cosmetology - Winchester,Winchester,1,,,www.aiclakeforest.com/,,0,2,5
16210401,830801,8308,Cecil College - Elkton Station,Elkton,29,,Middle States Commission on Higher Education,,,0,2,2
16884701,467304,4673,Baker College of Owosso,Owosso,53,,,www.baker.edu,,0,10,3
16884702,467317,4673,Baker College of Allen Park,Allen Park,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16884703,467305,4673,Baker College of Auburn Hills,Auburn Hills,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16884704,467301,4673,Baker College of Cadillac,Cadillac,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16884705,467302,4673,Baker College of Clinton Township,Clinton Township,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16884706,467309,4673,Baker College of Jackson,Jackson,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16884707,467303,4673,Baker College of Muskegon,Muskegon,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16884709,467306,4673,Baker College of Port Huron,Port Huron,53,,,www.baker.edu/,,0,10,3
16884710,467313,4673,Baker College Center for Graduate Studies,Flint,53,,Higher Learning Commission,www.baker.edu,,0,10,3
16947903,224931,2249,Davenport University-Warren Location,Warren,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947904,224902,2249,Davenport University-Kalamazoo Location,Kalamazoo,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947905,224901,2249,Davenport University-Lansing Location,Lansing,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947907,224942,2249,Davenport University-Midland Location,Midland,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947909,224907,2249,Davenport University-Holland Location,Holland,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947910,224930,2249,Davenport University-Flint Location,Fenton,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947912,224914,2249,Davenport University-Traverse City Location,Traverse City,53,,Higher Learning Commission,www.davenport.edu,,0,14,3
16947918,224940,2249,Davenport University-Livonia Location,Livonia,53,,,www.davenport.edu,,0,14,3
16947920,224946,2249,Davenport University-Grand Rapids Downtown,Grand Rapids,53,,Higher Learning Commission,davenport.edu,,0,14,3
16947921,224947,2249,Davenport University - Treasury Site Dimondale,Dimondale,53,,,,,0,14,3
16947922,224949,2249,Davenport University - Wayne CCCD,Belleville,53,,Higher Learning Commission,,,0,14,3
16947923,224950,2249,Davenport University - Macomb CC,Clinton Township,53,,Higher Learning Commission,,,0,14,3
16947924,224951,2249,Davenport University - Schoolcraft College,Livonia,53,,Higher Learning Commission,,,0,14,3
17296301,233201,2332,Anoka-Ramsey Community College-Cambridge Campus,Cambridge,59,,Higher Learning Commission,www.anokaramsey.edu/,,0,2,4
17320301,233919,2339,Central Lakes College-Staples Campus,Staples,59,,Higher Learning Commission,WWW.CLCMN.EDU,,0,2,4
17355901,554107,5541,M State - Detroit Lakes Campus,Detroit Lakes,59,,Higher Learning Commission,www.minnesota.edu,,0,4,4
17355902,554105,5541,M State - Moorhead Campus,Moorhead,59,,Higher Learning Commission,www.minnesota.edu,,0,4,4
17355903,554106,5541,M State - Wadena Campus,Wadena,59,,Higher Learning Commission,www.minnesota.edu,,0,4,4
17391101,553701,5537,South Central College-Faribault,Faribault,59,,Higher Learning Commission,www.southcentral.edu,,0,2,4
17399301,400901,4009,Mesabi Range College,Eveleth,59,,Higher Learning Commission,www.mesabirange.edu,,0,2,4
17447301,238505,2385,Northland Community and Technical College - East Grand Forks,East Grand Forks,59,,Higher Learning Commission,www.northlandcollege.edu/,,0,2,4
17501401,869407,8694,Rasmussen College-Bloomington,Bloomington,59,,Higher Learning Commission,www.rasmussen.edu,,0,21,4
17501402,869406,8694,Rasmussen College-Eagan,Eagan,59,,Higher Learning Commission,www.rasmussen.edu,,0,21,4
17501403,869409,8694,Rasmussen College-Mankato,Mankato,59,,Higher Learning Commission,www.rasmussen.edu,,0,21,4
17501404,869401,8694,Rasmussen College-Brooklyn Park,Brooklyn Park,59,,Higher Learning Commission,www.rasmussen.edu,,0,21,4
17501405,869412,8694,Rasmussen College-Lake Elmo/Woodbury,Lake Elmo,59,,Higher Learning Commission,https://www.rasmussen.edu,,0,21,4
17501406,869417,8694,Rasmussen College-Blaine,Blaine,59,,Higher Learning Commission,www.rasmussen.edu,,0,21,4
17526301,239301,2393,Minnesota State CollegeSoutheast-Red Wing Campus,Red Wing,59,,Higher Learning Commission,www.southeastmn.edu/,,0,2,4
17557301,240202,2402,Copiah-Lincoln Community College Simpson County Center,Mendenhall,20,,Southern Association of Colleges and Schools Commission on Colleges,www.colin.edu,,0,3,5
17557302,240201,2402,Copiah-Lincoln Community College-Natchez Campus,Natchez,20,,Southern Association of Colleges and Schools Commission on Colleges,www.colin.edu,,0,3,5
17601701,244001,2440,University of Mississippi Medical Center,Jackson,20,,Southern Association of Colleges and Schools Commission on Colleges,https://www.umc.edu,,0,2,5
17623901,243001,2430,Pearl River Community College-Forrest County Center,Hattiesburg,20,,Southern Association of Colleges and Schools Commission on Colleges,www.prcc.edu,,0,2,5
17706501,245602,2456,Columbia College - Redstone Arsenal,Redstone Arsenal,15,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706502,245604,2456,Columbia College - Coast Guard Island,Alameda,3,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706503,245605,2456,Columbia College - Denver,Centennial,16,,Higher Learning Commission,www.ccis.edu,,0,33,7
17706504,245606,2456,Columbia College - NAS Jacksonville,Jacksonville,17,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706505,245607,2456,Columbia College - Orlando,Orlando,17,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706506,245609,2456,Columbia College - Crystal Lake Campus,Crystal Lake,5,,Higher Learning Commission,www.ccis.edu,,0,33,3
17706507,245610,2456,Columbia College - Kansas City,Kansas City,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706508,245612,2456,Columbia College - Fort Leonard Wood,Fort Leonard Wood,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706509,245613,2456,Columbia College - Jefferson City,Jefferson City,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706510,245614,2456,Columbia College - Lake Ozark,Osage Beach,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706511,245615,2456,Columbia College - Saint Louis,Saint Louis,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706512,245618,2456,Columbia College - Fort Worth,Fort Worth,27,,Higher Learning Commission,www.ccis.edu,,0,33,6
17706513,245619,2456,Columbia College - Salt Lake,Murray,39,,Higher Learning Commission,www.ccis.edu,,0,33,7
17706514,245620,2456,Columbia College - Lake County,Gurnee,5,,Higher Learning Commission,www.ccis.edu,,0,33,3
17706515,245622,2456,Columbia College - Naval Station Everett/Marysville,Marysville,49,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706516,245623,2456,Columbia College - Freeport,Freeport,5,,Higher Learning Commission,www.ccis.edu,,0,33,3
17706517,245627,2456,Columbia College - Springfield,Springfield,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706518,245628,2456,Columbia College - Rolla,Rolla,42,,Higher Learning Commission,www.ccis.edu,,0,33,4
17706519,245629,2456,Columbia College - Los Alamitos,Los Alamitos,3,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706520,245635,2456,Columbia College - Patrick AFB,Patrick Air Force Base,17,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706521,245636,2456,Columbia College - Lemoore,NAS Lemoore,3,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706522,245637,2456,Columbia College - San Luis Obispo,San Luis Obispo,3,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706523,245638,2456,Columbia College - Fort Stewart,Ft. Stewart,28,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706524,245639,2456,Columbia College - Hunter Army Airfield,Hunter Army Airfield,28,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706525,245640,2456,Columbia College - Elgin,Elgin,5,,Higher Learning Commission,www.ccis.edu,,0,33,3
17706526,245641,2456,Columbia College - Hancock Field,Syracuse,19,,Higher Learning Commission,www.ccis.edu,,0,33,2
17706527,245642,2456,Columbia College - Whidbey Island,Oak Harbor,49,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706528,245643,2456,Columbia College - Fort Drum,Ft. Drum,19,,Higher Learning Commission,www.ccis.edu,,0,33,2
17706529,245644,2456,Columbia College -  Jacksonville,Jacksonville,17,,Higher Learning Commission,www.ccis.edu,,0,33,5
17706530,245646,2456,Columbia College - Fort Sill,Fort Sill,30,,Higher Learning Commission,www.ccis.edu,,0,33,6
17706532,245648,2456,Columbia College - San Diego,San Diego,3,,Higher Learning Commission,www.ccis.edu,,0,33,8
17706533,245649,2456,Columbia College - Mesquite,Mesquite,27,,Higher Learning Commission,www.ccis.edu,,0,33,6
17733901,246302,2463,Evangel University - Assemblies of God Theological Seminary,Springfield,42,,Higher Learning Commission,www.agts.edu,,0,2,4
17796801,248037,2480,Lindenwood University-Belleville,Belleville,5,,Higher Learning Commission,www.lindenwood.edu/belleville/,,0,2,3
18017901,253001,2530,City College Montana State University Billings,Billings,44,,Northwest Commission on Colleges and Universities,www.msubillings.edu/citycollege/,,0,2,7
18048901,253601,2536,The University of Montana - Missoula College,Missoula,44,,,mc.umt.edu/,,0,2,7
18303501,3729301,37293,New Hampshire Institute for Therapeutic Arts,Bridgton,57,,Commission on Massage Therapy Accreditation,www.nhita.com,,0,2,1
18409201,2106603,21066,American Institute,Clifton,37,,Accrediting Bureau of Health Education Schools,www.americaninstitute.com,,0,5,2
18557201,261601,2616,Monmouth University -  Monmouth Park Corporate Center,West Long Branch,37,,Middle States Commission on Higher Education,www.monmouth.edu,,0,2,2
18750501,1300520,13005,Olympian Academy of Cosmetology - International Academy of Hair Design,Phoenix,18,,,www.olympusbeauty.com,,0,2,6
18908801,267109,2671,Bard College - Holyoke Microcollege,Holyoke,40,,Middle States Commission on Higher Education,,,0,3,1
18922801,739402,7394,Berkeley College - Westchester Campus,White Plains,19,,Middle States Commission on Higher Education,www.BerkeleyCollege.edu,,0,2,2
18945901,2075702,20757,Briarcliffe College-Bohemia,Bohemia,19,,,www.briarcliffe.edu,,0,2,2
19050301,730401,7304,Culinary Institute of America at Greystone,St. Helena,3,,Middle States Commission on Higher Education,www.ciachef.edu,,0,3,8
19050302,730402,7304,Culinary Institute of America San Antonio,San Antonio,27,,Middle States Commission on Higher Education,www.ciachef.edu,,0,3,6
19200401,849501,8495,Jamestown Business College -,Salamanca,19,,Middle States Commission on Higher Education,www.jbc.edu,,0,2,2
19457801,279803,2798,Pratt Manhattan-A Division of Pratt Institute,New York,19,,Middle States Commission on Higher Education,https://www.pratt.edu,,0,2,2
19570201,646101,6461,Saint Elizabeth College of Nursing,Utica,19,,,www.secon.edu,,0,2,2
19857001,297301,2973,Gaston College,Lincolnton,24,,Southern Association of Colleges and Schools Commission on Colleges,www.gaston.edu,,0,2,5
20306701,405401,4054,Hebrew Union College-Jewish Institute of Religion-Cincinnati,Cincinnati,41,,Middle States Commission on Higher Education,huc.edu/,,0,3,3
20306702,405402,4054,Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,3,,Middle States Commission on Higher Education,huc.edu/,,0,3,8
20354401,703502,7035,Kettering College - Ollie Davis Medical Arts and Education Center,Beavercreek,41,,Higher Learning Commission,kc.edu,,0,2,3
20417601,3071901,30719,Mount Carmel College of Nursing - Fairfield,Lancaster,41,,Higher Learning Commission,www.mccn.edu,,0,2,3
20627901,1092303,10923,Los Angeles Center,Los Angeles,3,,Higher Learning Commission,www.myunion.edu,,0,5,8
20627902,1092305,10923,Florida Center,Hollywood,17,,Higher Learning Commission,www.myunion.edu,,0,5,5
20627903,1092302,10923,Sacramento Center,Sacramento,3,,Higher Learning Commission,www.myunion.edu,,0,5,8
20627906,1092307,10923,New England Center,Brattleboro,12,,,www.myunion.edu,,0,5,1
20651601,406001,4060,Winebrenner Theological Seminary -,Scotland,50,,,www.winebrenner.edu,,0,2,2
20750001,318465,3184,University of Oklahoma - Douglass Learning Center,Lawton,30,,Higher Learning Commission,,,0,4,6
20750002,318466,3184,University of Oklahoma - Ft. Benning GA - AP,Ft Benning,28,,Higher Learning Commission,,,0,4,5
21036801,717801,7178,Western Seminary-San Jose,Milpitas,3,,Northwest Commission on Colleges and Universities,https://www.westernseminary.edu,,0,3,8
21036802,717804,7178,Western Seminary-Sacramento,Rocklin,3,,Northwest Commission on Colleges and Universities,https://www.westernseminary.edu,,0,3,8
21078401,2206201,22062,The Beauty Institute,Philadelphia,50,,National Accrediting Commission of Career Arts and Sciences,www.thebeautyinstituteskp.edu,,0,2,2
21130701,323902,3239,Bucks County Community College-Upper Bucks Campus,Perkasie,50,,Middle States Commission on Higher Education,www.bucks.edu,,0,3,2
21130702,323901,3239,Bucks County Community College-Lower Bucks Campus,Bristol,50,,Middle States Commission on Higher Education,www.bucks.edu,,0,3,2
21287801,327302,3273,Harrisburg Area Community College-Lancaster,Lancaster,50,,Middle States Commission on Higher Education,www.hacc.edu,,0,5,2
21287802,327305,3273,Harrisburg Area Community College-Gettysburg,Gettysburg,50,,Middle States Commission on Higher Education,www.hacc.edu,,0,5,2
21287803,327301,3273,Harrisburg Area Community College-Lebanon,Lebanon,50,,Middle States Commission on Higher Education,www.hacc.edu,,0,5,2
21287804,327348,3273,Harrisburg Area Community College-York,York,50,,Middle States Commission on Higher Education,www.hacc.edu/,,0,5,2
21429001,778002,7780,New Castle School of Trades,Pulaski,50,,Accrediting Commission of Career Schools and Colleges,www.ncstrades.edu,,0,3,2
21429002,778003,7780,New Castle School of Trades - East Liverpool Campus,East Liverpool,41,,Accrediting Commission of Career Schools and Colleges,www.ncstrades.edu,,0,3,3
21437901,719101,7191,Northampton County Area Community College-Monroe,Tannersville,50,,Middle States Commission on Higher Education,www.northampton.edu,,0,2,2
21510501,335001,3350,Villanova University - Summer Music Studies Program,Villanova,50,,Middle States Commission on Higher Education,cs.uarts.edu/sms,,0,2,2
21608301,1326304,13263,South Hills School of Business and Technology-Altoona,Altoona,50,,Accrediting Commission of Career Schools and Colleges,https://www.southhills.edu,,0,2,2
22039401,1070001,10700,Tennessee College of Applied Technology-Jacksboro -,LaFollette,35,,Council on Occupational Education,www.tcatjacksboro.edu,,0,2,5
22496101,497201,4972,Galveston College - Charlie Thomas Family Applied Technology Center,Galveston,27,,Southern Association of Colleges and Schools Commission on Colleges,www.gc.edu,,0,2,6
22797901,360901,3609,San Jacinto College-North Campus,Houston,27,,Southern Association of Colleges and Schools Commission on Colleges,www.sanjac.edu/,,0,3,6
22797902,360903,3609,San Jacinto College-South Campus,Houston,27,,Southern Association of Colleges and Schools Commission on Colleges,www.sanjac.edu,,0,3,6
22828201,2218305,22183,Southwest School of Business and Technical Careers-South Texas,McAllen,27,,Council on Occupational Education,www.sws.edu,,0,3,6
22828202,2218306,22183,Southwest School of Business and Technical Careers-Corpus Christi,Corpus Christi,27,,,www.sws.edu,,0,3,6
22872301,363208,3632,Texas A & M University Health Science Center,Bryan,27,,Southern Association of Colleges and Schools Commission on Colleges,tamhsc.edu/,,0,2,6
23005601,1116605,11166,Broadview University - Globe University - Eau Claire,Eau Claire,6,,,broadviewuniversity.edu/,,0,8,3
23005602,1116606,11166,Broadview University - Globe University - Sioux Falls - Teach-Out,Sioux Falls,46,,,broadviewuniversity.edu/,,0,8,4
23005603,1116607,11166,Broadview University - Globe University - La Crosse - Teach-Out,Onalaska,6,,,broadviewuniversity.edu/,,0,8,3
23005604,1116608,11166,Broadview University - Globe University - Madison,Madison,6,,,broadviewuniversity.edu/,,0,8,3
23005605,1116609,11166,Broadview University - Globe University - Wausau,Rothschild,6,,,broadviewuniversity.edu/,,0,8,3
23005606,1116610,11166,Broadview University - Globe University - Appleton,Grand Chute,6,,,broadviewuniversity.edu/,,0,8,3
23059701,367901,3679,Snow College-Richfield Campus,Richfield,39,,Northwest Commission on Colleges and Universities,https://www.snow.edu/richfield/,,0,2,7
23368401,145902,1459,Strayer University-Alexandria Campus,Alexandria,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/alexandria,,0,73,5
23368402,145906,1459,Strayer University-Woodbridge Campus,Woodbridge,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/woodbridge,,0,73,5
23368403,145907,1459,Strayer University-Manassas Campus,Manassas,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/manassas,,0,73,5
23368404,145908,1459,Strayer University-Loudoun Campus,Ashburn,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/loudoun,,0,73,5
23368405,145909,1459,Strayer University-Fredericksburg Campus,Fredericksburg,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/fredericksburg,,0,73,5
23368407,145920,1459,Strayer University-Henrico Campus,Glen Allen,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/henrico,,0,73,5
23368408,145925,1459,Strayer University-Chesterfield Campus,Midlothian,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/chesterfield,,0,73,5
23368409,145927,1459,Strayer University-Chesapeake Campus,Chesapeake,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/chesapeake,,0,73,5
23368410,145928,1459,Strayer University-Newport News Campus,Newport News,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/newport-news,,0,73,5
23368411,145951,1459,Strayer University-Virginia Beach Campus,Virginia Beach,1,,Middle States Commission on Higher Education,www.strayer.edu/virginia/virginia-beach,,0,73,5
23384201,374301,3743,Union Presbyterian Seminary-Charlotte,Charlotte,24,,Commission on Accrediting of the Association of Theological Schools,www.upsem.edu,,0,2,5
23693901,380003,3800,Washington State University-Vancouver,Vancouver,49,,Northwest Commission on Colleges and Universities,https://www.vancouver.wsu.edu/,,0,4,8
23693902,380001,3800,Washington State University-Spokane,Spokane,49,,Northwest Commission on Colleges and Universities,https://spokane.wsu.edu/,,0,4,8
23693903,380002,3800,Washington State University-Tri Cities,Richland,49,,Northwest Commission on Colleges and Universities,https://tricities.wsu.edu/,,0,4,8
24297201,2260601,22606,National University College-Arecibo,Arecibo,38,,Middle States Commission on Higher Education,www.nuc.edu,,0,6,9
24297202,2260602,22606,National University College-Rio Grande,Rio Grande,38,,Middle States Commission on Higher Education,www.nuc.edu,,0,6,9
24297203,2260603,22606,National University College-Ponce,Ponce,38,,Middle States Commission on Higher Education,www.nuc.edu,,0,6,9
24297204,2260604,22606,National University College-Caguas,Caguas,38,,Middle States Commission on Higher Education,www.nuc.edu,,0,6,9
24297205,2260605,22606,National University College - Mayaguez Campus,Mayaguez,38,,Middle States Commission on Higher Education,,,0,6,9
24366501,394601,3946,University of the Virgin Islands-Albert A. Sheen,St. Croix,48,,Middle States Commission on Higher Education,www.uvi.edu,,0,2,9
24378001,182501,1825,Purdue University - Purdue Polytechnic Anderson,Anderson,9,,Higher Learning Commission,polytechnic.purdue.edu/anderson,,0,10,3
24378002,182504,1825,Purdue University - Purdue Polytechnic Indianapolis,Indianapolis,9,,Higher Learning Commission,polytechnic.purdue.edu/indianapolis,,0,10,3
24378003,182506,1825,Purdue University - Purdue Polytechnic South Bend,South Bend,9,,Higher Learning Commission,polytechnic.purdue.edu/south-bend,,0,10,3
24378004,182508,1825,Purdue University - Purdue Polytechnic New Albany,New Albany,9,,Higher Learning Commission,polytechnic.purdue.edu/new-albany,,0,10,3
24378006,182502,1825,Purdue University - Purdue Polytechnic Columbus,Columbus,9,,Higher Learning Commission,polytechnic.purdue.edu/columbus,,0,10,3
24378007,182505,1825,Purdue University - Purdue Polytechnic Kokomo,Kokomo,9,,Higher Learning Commission,polytechnic.purdue.edu/kokomo,,0,10,3
24378008,182507,1825,Purdue University - Purdue Polytechnic Richmond,Richmond,9,,Higher Learning Commission,polytechnic.purdue.edu/richmond,,0,10,3
24378009,182512,1825,Purdue University - Purdue Polytechnic Lafayette,Lafayette,9,,Higher Learning Commission,polytechnic.purdue.edu/lafayette,,0,10,3
24378010,182515,1825,Purdue University - Purdue Polytechnic Vincennes,Vincennes,9,,Higher Learning Commission,polytechnic.purdue.edu/vincennes,,0,10,3
24893401,1019802,10198,ECPI University-Newport News,Newport News,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893402,1019804,10198,ECPI University-Greensboro,Greensboro,24,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893403,1019805,10198,ECPI University-Charlotte,Charlotte,24,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893404,1019806,10198,ECPI University-Greenville,Greenville,2,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893405,1019807,10198,ECPI University-Manassas,Manassas,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893406,1019809,10198,ECPI University-Charleston,North Charleston,2,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893407,1019810,10198,ECPI University-Raleigh,Raleigh,24,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893408,1019811,10198,ECPI University-Columbia,Columbia,2,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893409,1019812,10198,ECPI University-Concord,Charlotte,24,,,www.ecpi.edu,,0,17,5
24893410,1019813,10198,ECPI University-Culinary Institute of Virginia,Norfolk,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu/college-of-culinary-arts,,0,17,5
24893411,1019814,10198,ECPI University-Virginia Beach Health Sciences,Virginia Beach,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893412,1019815,10198,ECPI University-Richmond South,Richmond,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893413,1019816,10198,ECPI University-Innsbrook,Glen Allen,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893414,1019817,10198,ECPI University-Richmond West,Richmond,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893415,1019818,10198,ECPI University - Roanoke,Roanoke,1,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
24893416,1019819,10198,ECPI University - College of Nursing - Orlando,Lake Mary,17,,Southern Association of Colleges and Schools Commission on Colleges,www.ecpi.edu,,0,17,5
36520401,2572004,25720,Vista College Amarillo,Amarillo,27,,,vistacollege.edu,,0,9,6
36520402,2572005,25720,Vista College Lubbock,Lubbock,27,,Council on Occupational Education,vistacollege.edu,,0,9,6
36520403,2572003,25720,Computer Career Center-Las Cruces,Las Cruces,47,,Council on Occupational Education,vistacollege.edu,,0,9,6
36520404,2572008,25720,Vista College-Beaumont,Beaumont,27,,Council on Occupational Education,vistacollege.edu,,0,9,6
36520405,2572009,25720,Vista College-Longview,Longview,27,,Council on Occupational Education,vistacollege.edu,,0,9,6
36520406,2572011,25720,Vista College-Killeen,Killeen,27,,Council on Occupational Education,vistacollege.edu,,0,9,6
36520407,2572012,25720,Vista College - College Station,College Station,27,,Council on Occupational Education,www.vistacollege.edu,,0,9,6
36520408,2572013,25720,Vista College - Ft. Smith,Ft. Smith,32,,Council on Occupational Education,www.vistacollege.edu,,0,9,5
37369601,2181601,21816,Rob Roy Academy - Woonsocket,Woonsocket,23,,National Accrediting Commission of Career Arts and Sciences,www.rob-roy.com,,0,2,1
37593901,3081901,30819,YTI Career Institute - Altoona,Altoona,50,,,www.yti.edu,,0,2,2
37727201,3009401,30094,SW School of Business & Technical Careers,Uvalde,27,,Council on Occupational Education,www.sws.edu,,0,3,6
37727202,3009402,30094,SW School of Business & Technical Careers,San Antonio,27,,,www.sws.edu,,0,3,6
37728101,3021501,30215,SW School of Business and Technical Careers-Del Rio,Del Rio,27,,Council on Occupational Education,www.sws.edu,,0,4,6
37728102,3021502,30215,SW School of Business and Technical Careers-North Campus,Austin,27,,,www.sws.edu,,0,4,6
37728103,3021503,30215,SW School of Business and Technical Careers-South Campus,Austin,27,,Council on Occupational Education,www.sws.edu,,0,4,6
38561901,3108502,31085,Everglades University-Orlando,Maitland,17,,Southern Association of Colleges and Schools Commission on Colleges,https://www.EvergladesUniversity.edu,,0,4,5
