zip,type,city,state,county,timezone,world_region,country,latitude,longitude,irs_estimated_population_2015
67004,STANDARD,Argonia,45,Sumner County,America/Chicago,,US,37.26,-97.76,710
67005,STANDARD,Arkansas City,45,Cowley County,America/Chicago,,US,37.06,-97.04,15100
67008,STANDARD,Atlanta,45,Cowley County,America/Chicago,,US,37.43,-96.76,390
67009,STANDARD,Attica,45,Harper County,America/Chicago,,US,37.24,-98.22,670
67010,STANDARD,Augusta,45,Butler County,America/Chicago,,US,37.69,-96.97,12370
67012,PO BOX,Beaumont,45,Butler County,America/Chicago,,US,37.67,-96.55,48
67013,STANDARD,Belle Plaine,45,Sumner County,America/Chicago,,US,37.39,-97.27,2750
67016,PO BOX,Bentley,45,Sedgwick County,America/Chicago,,US,37.89,-97.51,528
67017,STANDARD,Benton,45,Butler County,America/Chicago,,US,37.78,-97.1,2190
67018,STANDARD,Bluff City,45,Harper County,America/Chicago,,US,37.07,-97.87,121
67019,STANDARD,Burden,45,Cowley County,America/Chicago,,US,37.31,-96.75,830
67020,STANDARD,Burrton,45,Harvey County,America/Chicago,,US,38.02,-97.67,1530
67021,STANDARD,Byers,45,Pratt County,America/Chicago,,US,37.78,-98.86,81
67022,STANDARD,Caldwell,45,Sumner County,America/Chicago,,US,37.03,-97.6,1210
67023,STANDARD,Cambridge,45,Cowley County,America/Chicago,,US,37.31,-96.66,190
67024,STANDARD,Cedar Vale,45,Chautauqua County,America/Chicago,,US,37.1,-96.5,610
67025,STANDARD,Cheney,45,Sedgwick County,America/Chicago,,US,37.62,-97.78,3920
67026,STANDARD,Clearwater,45,Sedgwick County,America/Chicago,,US,37.5,-97.5,4560
67028,STANDARD,Coats,45,Pratt County,America/Chicago,,US,37.51,-98.82,210
67029,STANDARD,Coldwater,45,Comanche County,America/Chicago,,US,37.25,-99.33,930
67030,STANDARD,Colwich,45,Sedgwick County,America/Chicago,,US,37.78,-97.53,2670
67031,STANDARD,Conway Springs,45,Sumner County,America/Chicago,,US,37.38,-97.64,2080
67035,STANDARD,Cunningham,45,Kingman County,America/Chicago,,US,37.64,-98.43,810
67036,STANDARD,Danville,45,Harper County,America/Chicago,,US,37.28,-97.89,142
67037,STANDARD,Derby,45,Sedgwick County,America/Chicago,,US,37.54,-97.25,26890
67038,STANDARD,Dexter,45,Cowley County,America/Chicago,,US,37.17,-96.71,430
67039,STANDARD,Douglass,45,Butler County,America/Chicago,,US,37.51,-97.01,3010
67041,PO BOX,Elbing,45,Butler County,America/Chicago,,US,38.05,-97.13,241
67042,STANDARD,El Dorado,45,Butler County,America/Chicago,,US,37.82,-96.85,13740
67045,STANDARD,Eureka,45,Greenwood County,America/Chicago,,US,37.82,-96.28,2900
67047,STANDARD,Fall River,45,Greenwood County,America/Chicago,,US,37.6,-96.02,490
67049,STANDARD,Freeport,45,Harper County,America/Chicago,,US,37.19,-97.85,66
67050,STANDARD,Garden Plain,45,Sedgwick County,America/Chicago,,US,37.66,-97.68,1950
67051,STANDARD,Geuda Springs,45,Sumner County,America/Chicago,,US,37.11,-97.14,430
67052,STANDARD,Goddard,45,Sedgwick County,America/Chicago,,US,37.65,-97.57,8450
67053,PO BOX,Goessel,45,Marion County,America/Chicago,,US,38.25,-97.35,504
67054,STANDARD,Greensburg,45,Kiowa County,America/Chicago,,US,37.6,-99.29,980
67055,STANDARD,Greenwich,45,Sedgwick County,America/Chicago,,US,37.79,-97.2,41
67056,STANDARD,Halstead,45,Harvey County,America/Chicago,,US,38,-97.5,2900
67057,STANDARD,Hardtner,45,Barber County,America/Chicago,,US,37.01,-98.64,180
67058,STANDARD,Harper,45,Harper County,America/Chicago,,US,37.28,-98.02,1870
67059,STANDARD,Haviland,45,Kiowa County,America/Chicago,,US,37.61,-99.1,840
67060,STANDARD,Haysville,45,Sedgwick County,America/Chicago,,US,37.56,-97.34,12880
67061,STANDARD,Hazelton,45,Barber County,America/Chicago,,US,37.08,-98.4,181
67062,STANDARD,Hesston,45,Harvey County,America/Chicago,,US,38.13,-97.42,3760
67063,STANDARD,Hillsboro,45,Marion County,America/Chicago,,US,38.35,-97.2,3180
67065,STANDARD,Isabel,45,Barber County,America/Chicago,,US,37.46,-98.55,200
67066,STANDARD,Iuka,45,Pratt County,America/Chicago,,US,37.77,-98.77,260
67067,STANDARD,Kechi,45,Sedgwick County,America/Chicago,,US,37.79,-97.27,1660
67068,STANDARD,Kingman,45,Kingman County,America/Chicago,,US,37.64,-98.11,3740
67070,STANDARD,Kiowa,45,Barber County,America/Chicago,,US,37.01,-98.48,1000
67071,STANDARD,Lake City,45,Barber County,America/Chicago,,US,37.35,-98.81,87
67072,STANDARD,Latham,45,Butler County,America/Chicago,,US,37.53,-96.64,210
67073,STANDARD,Lehigh,45,Marion County,America/Chicago,,US,38.37,-97.3,260
67074,STANDARD,Leon,45,Butler County,America/Chicago,,US,37.68,-96.78,1470
67101,STANDARD,Maize,45,Sedgwick County,America/Chicago,,US,37.77,-97.46,4670
67102,STANDARD,Maple City,45,Cowley County,America/Chicago,,US,37.05,-96.78,49
67103,STANDARD,Mayfield,45,Sumner County,America/Chicago,,US,37.26,-97.54,290
67104,STANDARD,Medicine Lodge,45,Barber County,America/Chicago,,US,37.28,-98.58,2180
67105,STANDARD,Milan,45,Sumner County,America/Chicago,,US,37.25,-97.67,194
67106,STANDARD,Milton,45,Sumner County,America/Chicago,,US,37.43,-97.75,400
67107,STANDARD,Moundridge,45,McPherson County,America/Chicago,,US,38.2,-97.51,2700
67108,STANDARD,Mount Hope,45,Sedgwick County,America/Chicago,,US,37.87,-97.67,1600
67109,STANDARD,Mullinville,45,Kiowa County,America/Chicago,,US,37.58,-99.47,330
67110,STANDARD,Mulvane,45,Sedgwick County,America/Chicago,,US,37.48,-97.24,7790
67111,STANDARD,Murdock,45,Kingman County,America/Chicago,,US,37.6,-97.97,280
67112,STANDARD,Nashville,45,Kingman County,America/Chicago,,US,37.43,-98.42,210
67114,STANDARD,Newton,45,Harvey County,America/Chicago,,US,38.04,-97.34,20130
67117,STANDARD,North Newton,45,Harvey County,America/Chicago,,US,38.07,-97.34,1410
67118,STANDARD,Norwich,45,Kingman County,America/Chicago,,US,37.45,-97.84,740
67119,STANDARD,Oxford,45,Sumner County,America/Chicago,,US,37.27,-97.16,1300
67120,STANDARD,Peck,45,Sumner County,America/Chicago,,US,37.47,-97.37,1300
67122,STANDARD,Piedmont,45,Greenwood County,America/Chicago,,US,37.62,-96.37,172
67123,STANDARD,Potwin,45,Butler County,America/Chicago,,US,37.93,-97.01,630
67124,STANDARD,Pratt,45,Pratt County,America/Chicago,,US,37.64,-98.73,7320
67127,STANDARD,Protection,45,Comanche County,America/Chicago,,US,37.2,-99.48,650
67131,STANDARD,Rock,45,Cowley County,America/Chicago,,US,37.43,-96.96,240
67132,STANDARD,Rosalia,45,Butler County,America/Chicago,,US,37.78,-96.6,310
67133,STANDARD,Rose Hill,45,Butler County,America/Chicago,,US,37.56,-97.13,6370
67134,STANDARD,Sawyer,45,Pratt County,America/Chicago,,US,37.49,-98.68,360
67135,STANDARD,Sedgwick,45,Harvey County,America/Chicago,,US,37.91,-97.42,3070
67137,STANDARD,Severy,45,Greenwood County,America/Chicago,,US,37.62,-96.22,500
67138,STANDARD,Sharon,45,Barber County,America/Chicago,,US,37.25,-98.41,390
67140,STANDARD,South Haven,45,Sumner County,America/Chicago,,US,37.04,-97.4,700
67142,STANDARD,Spivey,45,Kingman County,America/Chicago,,US,37.44,-98.16,330
67143,STANDARD,Sun City,45,Barber County,America/Chicago,,US,37.37,-98.91,65
67144,STANDARD,Towanda,45,Butler County,America/Chicago,,US,37.79,-96.99,2740
67146,STANDARD,Udall,45,Cowley County,America/Chicago,,US,37.38,-97.11,1750
67147,STANDARD,Valley Center,45,Sedgwick County,America/Chicago,,US,37.83,-97.37,9800
67149,STANDARD,Viola,45,Sedgwick County,America/Chicago,,US,37.48,-97.64,1030
67150,STANDARD,Waldron,45,Harper County,America/Chicago,,US,37,-98.18,32
67151,STANDARD,Walton,45,Harvey County,America/Chicago,,US,38.14,-97.26,460
67152,STANDARD,Wellington,45,Sumner County,America/Chicago,,US,37.27,-97.39,8360
67154,STANDARD,Whitewater,45,Butler County,America/Chicago,,US,37.96,-97.14,1340
67155,STANDARD,Wilmore,45,Comanche County,America/Chicago,,US,37.33,-99.2,159
67156,STANDARD,Winfield,45,Cowley County,America/Chicago,,US,37.26,-96.96,12410
67159,STANDARD,Zenda,45,Kingman County,America/Chicago,,US,37.44,-98.28,200
67201,PO BOX,Wichita,45,Sedgwick County,America/Chicago,,US,37.68,-97.34,1053
67202,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.68,-97.34,1200
67203,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.7,-97.37,26240
67204,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.77,-97.36,20720
67205,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.75,-97.42,17930
67206,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.7,-97.23,14620
67207,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.67,-97.23,25220
67208,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.7,-97.28,15060
67209,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.65,-97.43,12810
67210,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.63,-97.25,8190
67211,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.67,-97.32,17460
67212,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.7,-97.44,40500
67213,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.67,-97.36,17420
67214,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.71,-97.32,12820
67215,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.62,-97.42,6000
67216,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.61,-97.31,21700
67217,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.62,-97.36,27620
67218,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.67,-97.28,19990
67219,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.77,-97.32,11060
67220,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.75,-97.28,12240
67221,STANDARD,Mcconnell Afb,45,Sedgwick County,America/Chicago,,US,37.62,-97.27,294
67223,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.74,-97.5,560
67226,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.77,-97.21,17140
67227,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.63,-97.5,420
67228,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.77,-97.17,2580
67230,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.69,-97.17,11200
67232,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.64,-97.17,290
67235,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.69,-97.5,13250
67260,UNIQUE,Wichita,45,Sedgwick County,America/Chicago,,US,37.72,-97.29,0
67275,PO BOX,Wichita,45,Sedgwick County,America/Chicago,,US,37.68,-97.34,157
67276,STANDARD,Wichita,45,Sedgwick County,America/Chicago,,US,37.68,-97.34,0
67277,PO BOX,Wichita,45,Sedgwick County,America/Chicago,,US,37.68,-97.34,535
67278,PO BOX,Wichita,45,Sedgwick County,America/Chicago,,US,37.68,-97.34,677
67301,STANDARD,Independence,45,Montgomery County,America/Chicago,,US,37.23,-95.71,10830
67330,STANDARD,Altamont,45,Labette County,America/Chicago,,US,37.19,-95.29,1450
67332,STANDARD,Bartlett,45,Labette County,America/Chicago,,US,37.05,-95.21,220
67333,STANDARD,Caney,45,Montgomery County,America/Chicago,,US,37.01,-95.93,2470
67334,PO BOX,Chautauqua,45,Chautauqua County,America/Chicago,,US,37.02,-96.18,59
67335,STANDARD,Cherryvale,45,Montgomery County,America/Chicago,,US,37.26,-95.55,2980
67336,STANDARD,Chetopa,45,Labette County,America/Chicago,,US,37.03,-95.09,1340
67337,STANDARD,Coffeyville,45,Montgomery County,America/Chicago,,US,37.04,-95.63,10010
67340,PO BOX,Dearing,45,Montgomery County,America/Chicago,,US,37.06,-95.71,390
67341,STANDARD,Dennis,45,Labette County,America/Chicago,,US,37.35,-95.42,420
67342,STANDARD,Edna,45,Labette County,America/Chicago,,US,37.05,-95.35,810
67344,STANDARD,Elk City,45,Montgomery County,America/Chicago,,US,37.28,-95.91,780
67345,STANDARD,Elk Falls,45,Elk County,America/Chicago,,US,37.37,-96.19,154
67346,STANDARD,Grenola,45,Elk County,America/Chicago,,US,37.35,-96.44,300
67347,STANDARD,Havana,45,Montgomery County,America/Chicago,,US,37.09,-95.94,320
67349,STANDARD,Howard,45,Elk County,America/Chicago,,US,37.46,-96.26,770
67351,STANDARD,Liberty,45,Montgomery County,America/Chicago,,US,37.15,-95.59,340
67352,STANDARD,Longton,45,Elk County,America/Chicago,,US,37.37,-96.08,370
67353,STANDARD,Moline,45,Elk County,America/Chicago,,US,37.36,-96.3,480
67354,STANDARD,Mound Valley,45,Labette County,America/Chicago,,US,37.2,-95.42,620
67355,STANDARD,Niotaze,45,Chautauqua County,America/Chicago,,US,37.06,-96.01,210
67356,STANDARD,Oswego,45,Labette County,America/Chicago,,US,37.16,-95.11,2260
67357,STANDARD,Parsons,45,Labette County,America/Chicago,,US,37.33,-95.26,10920
67360,STANDARD,Peru,45,Chautauqua County,America/Chicago,,US,37.08,-96.09,290
67361,STANDARD,Sedan,45,Chautauqua County,America/Chicago,,US,37.12,-96.18,1510
67363,PO BOX,Sycamore,45,Montgomery County,America/Chicago,,US,37.33,-95.72,125
67364,PO BOX,Tyro,45,Montgomery County,America/Chicago,,US,37.06,-95.81,221
67401,STANDARD,Salina,45,Saline County,America/Chicago,,US,38.81,-97.61,45930
67402,PO BOX,Salina,45,Saline County,America/Chicago,,US,38.81,-97.61,894
67410,STANDARD,Abilene,45,Dickinson County,America/Chicago,,US,38.92,-97.22,9220
67416,STANDARD,Assaria,45,Saline County,America/Chicago,,US,38.68,-97.6,1100
67417,STANDARD,Aurora,45,Cloud County,America/Chicago,,US,39.45,-97.52,176
67418,STANDARD,Barnard,45,Lincoln County,America/Chicago,,US,39.18,-98.04,216
67420,STANDARD,Beloit,45,Mitchell County,America/Chicago,,US,39.46,-98.1,4120
67422,STANDARD,Bennington,45,Ottawa County,America/Chicago,,US,39.03,-97.59,1260
67423,STANDARD,Beverly,45,Lincoln County,America/Chicago,,US,39.01,-97.97,280
67425,STANDARD,Brookville,45,Saline County,America/Chicago,,US,38.77,-97.86,610
67427,STANDARD,Bushton,45,Rice County,America/Chicago,,US,38.51,-98.39,330
67428,STANDARD,Canton,45,McPherson County,America/Chicago,,US,38.38,-97.42,1350
67430,STANDARD,Cawker City,45,Mitchell County,America/Chicago,,US,39.5,-98.43,580
67431,STANDARD,Chapman,45,Dickinson County,America/Chicago,,US,38.97,-97.02,2370
67432,STANDARD,Clay Center,45,Clay County,America/Chicago,,US,39.37,-97.12,5490
67436,STANDARD,Delphos,45,Ottawa County,America/Chicago,,US,39.27,-97.76,550
67437,STANDARD,Downs,45,Osborne County,America/Chicago,,US,39.5,-98.54,960
67438,STANDARD,Durham,45,Marion County,America/Chicago,,US,38.48,-97.22,280
67439,STANDARD,Ellsworth,45,Ellsworth County,America/Chicago,,US,38.73,-98.22,2670
67441,STANDARD,Enterprise,45,Dickinson County,America/Chicago,,US,38.9,-97.11,950
67442,STANDARD,Falun,45,Saline County,America/Chicago,,US,38.65,-97.81,220
67443,STANDARD,Galva,45,McPherson County,America/Chicago,,US,38.38,-97.53,1740
67444,STANDARD,Geneseo,45,Rice County,America/Chicago,,US,38.51,-98.15,460
67445,STANDARD,Glasco,45,Cloud County,America/Chicago,,US,39.36,-97.83,500
67446,STANDARD,Glen Elder,45,Mitchell County,America/Chicago,,US,39.49,-98.3,570
67447,STANDARD,Green,45,Clay County,America/Chicago,,US,39.43,-97,280
67448,STANDARD,Gypsum,45,Saline County,America/Chicago,,US,38.7,-97.42,1230
67449,STANDARD,Herington,45,Dickinson County,America/Chicago,,US,38.67,-96.94,2510
67450,STANDARD,Holyrood,45,Ellsworth County,America/Chicago,,US,38.58,-98.41,490
67451,STANDARD,Hope,45,Dickinson County,America/Chicago,,US,38.69,-97.07,820
67452,STANDARD,Hunter,45,Mitchell County,America/Chicago,,US,39.23,-98.39,221
67454,STANDARD,Kanopolis,45,Ellsworth County,America/Chicago,,US,38.71,-98.15,530
67455,STANDARD,Lincoln,45,Lincoln County,America/Chicago,,US,39.04,-98.14,1630
67456,STANDARD,Lindsborg,45,McPherson County,America/Chicago,,US,38.57,-97.67,4050
67457,STANDARD,Little River,45,Rice County,America/Chicago,,US,38.39,-98.01,790
67458,STANDARD,Longford,45,Clay County,America/Chicago,,US,39.17,-97.32,230
67459,STANDARD,Lorraine,45,Ellsworth County,America/Chicago,,US,38.56,-98.31,233
67460,STANDARD,Mcpherson,45,McPherson County,America/Chicago,,US,38.36,-97.66,14240
67464,STANDARD,Marquette,45,McPherson County,America/Chicago,,US,38.55,-97.83,900
67466,STANDARD,Miltonvale,45,Cloud County,America/Chicago,,US,39.35,-97.45,630
67467,STANDARD,Minneapolis,45,Ottawa County,America/Chicago,,US,39.12,-97.7,2620
67468,STANDARD,Morganville,45,Clay County,America/Chicago,,US,39.46,-97.2,280
67470,STANDARD,New Cambria,45,Saline County,America/Chicago,,US,38.87,-97.5,470
67473,STANDARD,Osborne,45,Osborne County,America/Chicago,,US,39.43,-98.69,1470
67474,STANDARD,Portis,45,Osborne County,America/Chicago,,US,39.56,-98.69,190
67475,STANDARD,Ramona,45,Marion County,America/Chicago,,US,38.59,-97.06,176
67476,PO BOX,Roxbury,45,McPherson County,America/Chicago,,US,38.55,-97.42,77
67478,PO BOX,Simpson,45,Mitchell County,America/Chicago,,US,39.38,-97.93,86
67480,STANDARD,Solomon,45,Dickinson County,America/Chicago,,US,38.91,-97.37,1630
67481,STANDARD,Sylvan Grove,45,Lincoln County,America/Chicago,,US,39.01,-98.39,530
67482,PO BOX,Talmage,45,Dickinson County,America/Chicago,,US,39.03,-97.26,109
67483,STANDARD,Tampa,45,Marion County,America/Chicago,,US,38.54,-97.15,270
67484,STANDARD,Tescott,45,Ottawa County,America/Chicago,,US,39.01,-97.87,760
67485,STANDARD,Tipton,45,Mitchell County,America/Chicago,,US,39.33,-98.47,310
67487,STANDARD,Wakefield,45,Clay County,America/Chicago,,US,39.21,-97.01,1240
67490,STANDARD,Wilson,45,Ellsworth County,America/Chicago,,US,38.82,-98.47,890
67491,STANDARD,Windom,45,McPherson County,America/Chicago,,US,38.38,-97.91,380
67492,STANDARD,Woodbine,45,Dickinson County,America/Chicago,,US,38.79,-96.95,220
67501,STANDARD,Hutchinson,45,Reno County,America/Chicago,,US,38.06,-97.91,20590
67502,STANDARD,Hutchinson,45,Reno County,America/Chicago,,US,38.13,-97.93,21590
67504,PO BOX,Hutchinson,45,Reno County,America/Chicago,,US,38.06,-97.91,1003
67505,STANDARD,South Hutchinson,45,Reno County,America/Chicago,,US,38.02,-97.94,2140
67510,STANDARD,Abbyville,45,Reno County,America/Chicago,,US,37.97,-98.2,290
67511,STANDARD,Albert,45,Barton County,America/Chicago,,US,38.45,-99.01,290
67512,STANDARD,Alden,45,Rice County,America/Chicago,,US,38.24,-98.31,200
67513,STANDARD,Alexander,45,Rush County,America/Chicago,,US,38.46,-99.55,89
67514,STANDARD,Arlington,45,Reno County,America/Chicago,,US,37.89,-98.17,580
67515,STANDARD,Arnold,45,Ness County,America/Chicago,,US,38.63,-100.04,30
67516,STANDARD,Bazine,45,Ness County,America/Chicago,,US,38.44,-99.69,360
67518,STANDARD,Beeler,45,Ness County,America/Chicago,,US,38.43,-100.2,81
67519,STANDARD,Belpre,45,Edwards County,America/Chicago,,US,37.95,-99.09,205
67520,STANDARD,Bison,45,Rush County,America/Chicago,,US,38.51,-99.19,300
67521,STANDARD,Brownell,45,Ness County,America/Chicago,,US,38.64,-99.74,173
67522,STANDARD,Buhler,45,Reno County,America/Chicago,,US,38.13,-97.77,1980
67523,STANDARD,Burdett,45,Pawnee County,America/Chicago,,US,38.19,-99.52,340
67524,STANDARD,Chase,45,Rice County,America/Chicago,,US,38.35,-98.34,540
67525,STANDARD,Claflin,45,Barton County,America/Chicago,,US,38.52,-98.53,990
67526,STANDARD,Ellinwood,45,Barton County,America/Chicago,,US,38.35,-98.58,2410
67529,STANDARD,Garfield,45,Pawnee County,America/Chicago,,US,38.07,-99.24,350
67530,STANDARD,Great Bend,45,Barton County,America/Chicago,,US,38.36,-98.8,17310
67543,STANDARD,Haven,45,Reno County,America/Chicago,,US,37.9,-97.78,1930
67544,STANDARD,Hoisington,45,Barton County,America/Chicago,,US,38.51,-98.77,2960
67545,STANDARD,Hudson,45,Stafford County,America/Chicago,,US,38.17,-98.61,200
67546,STANDARD,Inman,45,McPherson County,America/Chicago,,US,38.22,-97.77,2360
67547,STANDARD,Kinsley,45,Edwards County,America/Chicago,,US,37.92,-99.41,1670
67548,STANDARD,La Crosse,45,Rush County,America/Chicago,,US,38.53,-99.3,1260
67550,STANDARD,Larned,45,Pawnee County,America/Chicago,,US,38.18,-99.1,4460
67552,STANDARD,Lewis,45,Edwards County,America/Chicago,,US,37.93,-99.25,670
67553,PO BOX,Liebenthal,45,Rush County,America/Chicago,,US,38.65,-99.32,88
67554,STANDARD,Lyons,45,Rice County,America/Chicago,,US,38.34,-98.2,3980
67556,STANDARD,Mc Cracken,45,Rush County,America/Chicago,,US,38.58,-99.56,250
67557,STANDARD,Macksville,45,Stafford County,America/Chicago,,US,37.95,-98.96,620
67559,STANDARD,Nekoma,45,Rush County,America/Chicago,,US,38.47,-99.44,60
67560,STANDARD,Ness City,45,Ness County,America/Chicago,,US,38.45,-99.9,1570
67561,STANDARD,Nickerson,45,Reno County,America/Chicago,,US,38.14,-98.08,1340
67563,STANDARD,Offerle,45,Edwards County,America/Chicago,,US,37.89,-99.56,330
67564,STANDARD,Olmitz,45,Barton County,America/Chicago,,US,38.51,-98.93,250
67565,STANDARD,Otis,45,Rush County,America/Chicago,,US,38.53,-99.05,350
67566,STANDARD,Partridge,45,Reno County,America/Chicago,,US,37.96,-98.09,540
67567,STANDARD,Pawnee Rock,45,Barton County,America/Chicago,,US,38.26,-98.98,440
67568,STANDARD,Plevna,45,Reno County,America/Chicago,,US,37.97,-98.3,240
67570,STANDARD,Pretty Prairie,45,Reno County,America/Chicago,,US,37.78,-98.01,1210
67572,STANDARD,Ransom,45,Ness County,America/Chicago,,US,38.63,-99.93,390
67573,STANDARD,Raymond,45,Rice County,America/Chicago,,US,38.27,-98.41,171
67574,STANDARD,Rozel,45,Pawnee County,America/Chicago,,US,38.19,-99.4,220
67575,STANDARD,Rush Center,45,Rush County,America/Chicago,,US,38.46,-99.31,410
67576,STANDARD,Saint John,45,Stafford County,America/Chicago,,US,38,-98.76,1690
67578,STANDARD,Stafford,45,Stafford County,America/Chicago,,US,37.96,-98.59,1210
67579,STANDARD,Sterling,45,Rice County,America/Chicago,,US,38.2,-98.2,2440
67581,STANDARD,Sylvia,45,Reno County,America/Chicago,,US,37.95,-98.4,310
67583,STANDARD,Turon,45,Reno County,America/Chicago,,US,37.8,-98.42,800
67584,STANDARD,Utica,45,Ness County,America/Chicago,,US,38.64,-100.17,210
67585,PO BOX,Yoder,45,Reno County,America/Chicago,,US,37.95,-97.85,50
67601,STANDARD,Hays,45,Ellis County,America/Chicago,,US,38.87,-99.31,20140
67621,STANDARD,Agra,45,Phillips County,America/Chicago,,US,39.76,-99.11,330
67622,STANDARD,Almena,45,Norton County,America/Chicago,,US,39.89,-99.7,470
67623,STANDARD,Alton,45,Osborne County,America/Chicago,,US,39.46,-98.94,200
67625,STANDARD,Bogue,45,Graham County,America/Chicago,,US,39.35,-99.68,210
67626,STANDARD,Bunker Hill,45,Russell County,America/Chicago,,US,38.87,-98.7,153
67627,PO BOX,Catharine,45,Ellis County,America/Chicago,,US,38.93,-99.21,94
67628,STANDARD,Cedar,45,Smith County,America/Chicago,,US,39.65,-98.94,75
67629,STANDARD,Clayton,45,Norton County,America/Chicago,,US,39.73,-100.17,140
67631,STANDARD,Collyer,45,Trego County,America/Chicago,,US,39.03,-100.11,210
67632,STANDARD,Damar,45,Rooks County,America/Chicago,,US,39.31,-99.58,200
67634,STANDARD,Dorrance,45,Russell County,America/Chicago,,US,38.84,-98.59,220
67635,STANDARD,Dresden,45,Decatur County,America/Chicago,,US,39.62,-100.42,194
67637,STANDARD,Ellis,45,Ellis County,America/Chicago,,US,38.93,-99.55,2450
67638,STANDARD,Gaylord,45,Smith County,America/Chicago,,US,39.64,-98.84,200
67639,STANDARD,Glade,45,Phillips County,America/Chicago,,US,39.68,-99.31,184
67640,STANDARD,Gorham,45,Russell County,America/Chicago,,US,38.88,-99.02,450
67642,STANDARD,Hill City,45,Graham County,America/Chicago,,US,39.36,-99.84,1590
67643,STANDARD,Jennings,45,Decatur County,America/Chicago,,US,39.68,-100.29,170
67644,STANDARD,Kirwin,45,Phillips County,America/Chicago,,US,39.66,-99.12,210
67645,STANDARD,Lenora,45,Norton County,America/Chicago,,US,39.61,-100,430
67646,STANDARD,Logan,45,Phillips County,America/Chicago,,US,39.66,-99.56,620
67647,STANDARD,Long Island,45,Phillips County,America/Chicago,,US,39.94,-99.53,240
67648,STANDARD,Lucas,45,Russell County,America/Chicago,,US,39.05,-98.53,440
67649,STANDARD,Luray,45,Russell County,America/Chicago,,US,39.11,-98.69,250
67650,STANDARD,Morland,45,Graham County,America/Chicago,,US,39.34,-100.07,220
67651,STANDARD,Natoma,45,Osborne County,America/Chicago,,US,39.18,-99.02,450
67653,STANDARD,Norcatur,45,Decatur County,America/Chicago,,US,39.83,-100.18,220
67654,STANDARD,Norton,45,Norton County,America/Chicago,,US,39.83,-99.89,3360
67656,STANDARD,Ogallah,45,Trego County,America/Chicago,,US,38.98,-99.73,163
67657,STANDARD,Palco,45,Rooks County,America/Chicago,,US,39.25,-99.56,320
67658,STANDARD,Paradise,45,Russell County,America/Chicago,,US,39.11,-98.91,118
67659,STANDARD,Penokee,45,Graham County,America/Chicago,,US,39.35,-99.97,144
67660,PO BOX,Pfeifer,45,Ellis County,America/Chicago,,US,38.73,-99.12,56
67661,STANDARD,Phillipsburg,45,Phillips County,America/Chicago,,US,39.75,-99.32,3130
67663,STANDARD,Plainville,45,Rooks County,America/Chicago,,US,39.23,-99.3,2330
67664,STANDARD,Prairie View,45,Phillips County,America/Chicago,,US,39.83,-99.57,260
67665,STANDARD,Russell,45,Russell County,America/Chicago,,US,38.88,-98.85,4530
67667,PO BOX,Schoenchen,45,Ellis County,America/Chicago,,US,38.71,-99.33,224
67669,STANDARD,Stockton,45,Rooks County,America/Chicago,,US,39.43,-99.27,1630
67671,STANDARD,Victoria,45,Ellis County,America/Chicago,,US,38.85,-99.14,1490
67672,STANDARD,Wakeeney,45,Trego County,America/Chicago,,US,39.02,-99.87,2140
67673,STANDARD,Waldo,45,Osborne County,America/Chicago,,US,39.12,-98.79,108
67674,PO BOX,Walker,45,Ellis County,America/Chicago,,US,38.86,-99.06,76
67675,STANDARD,Woodston,45,Rooks County,America/Chicago,,US,39.45,-99.09,193
67701,STANDARD,Colby,45,Thomas County,America/Chicago,,US,39.38,-101.04,5800
67730,STANDARD,Atwood,45,Rawlins County,America/Chicago,,US,39.81,-101.04,1530
67731,STANDARD,Bird City,45,Cheyenne County,America/Chicago,,US,39.74,-101.53,570
